2004	4	12	GONE	903	UNRESOLVABLE VIA-REDIRECT+	http://www.odpm.gov.uk/stellent/groups/odpm_science/documents/page/odpm_science_030446-09.html
2004	4	11	MISSING	404	Not Found	http://www.dh.gov.uk/ContactUs/InformationPhoneLines/fs/ene747.html
2004	4	11	MISSING	404	File Not Found	http://www.army.mod.uk/mog/how_to_task_us.htm
2004	4	11	MISSING	404	Not Found	http://www.fco.gov.uk/servlet/Fronte106.html
2004	4	11	GONE	924	TIMEOUT	http://www.academi.org/template0.cfm/img/Wales/UK/Wales/UK/Wales/UK/Wales/UK/Wales/UK/Wales/UK/Wales/UK/img/img/template835de.html
2004	4	10	MISSING	404	File Not Found	http://www.army.mod.uk/presscentre/releases/octdec00/509.htm
2004	4	11	MISSING	404	Not Found	http://www.dh.gov.uk/ExternalLink0e70.html
2004	4	12	MISSING	404	Not Found	http://www.fco.gov.uk/servlet/Frontc2d4.html
2004	3	09	OK	200	OK	http://www.nationalarchives.gov.uk/pathways/blackhistory/culture/transcripts/spotted_boy.htm
2004	4	12	GONE	903	UNRESOLVABLE	http://www.royal-navy.mod.uk/static/pages/contentef12.html
2004	4	12	GONE	903	UNRESOLVABLE	http://www.royal-navy.mod.uk/static/pages/22713308.html
2004	4	11	GONE	903	UNRESOLVABLE	http://www.royal-navy.mod.uk/static/pages/gallery/image1648.html
2004	4	11	GONE	903	UNRESOLVABLE	http://www.royal-navy.mod.uk/rn/print0468.html
2004	4	11	MISSING	404	Not Found	http://www.dfid.gov.uk/countries/africa/malawi.html
2004	4	11	GONE	903	UNRESOLVABLE	http://www.royal-navy.mod.uk/rn/content93ab.html
2004	4	10	MISSING	404	Not Found	http://www.fco.gov.uk/servlet/ExternalLinkURLRedirectServlet6a3f.html
2004	4	12	GONE	903	NETWORK-UNREACHABLE	http://www.pm.gov.uk/output/Page5866.html
2004	4	12	ERROR	500	Internal Server Error	http://www.theatre-wales.co.uk/companies/company_details2d85.html
2004	4	11	GONE	903	UNRESOLVABLE	http://www.royal-navy.mod.uk/static/pages/6981.html
2004	4	10	GONE	903	UNRESOLVABLE	http://www.royal-navy.mod.uk/static/pages/content6e07.html
2004	4	10	MISSING	404	Not Found	http://www.fco.gov.uk/fco/communities/message0518.html
2004	4	12	GONE	903	UNRESOLVABLE	http://www.royal-navy.mod.uk/static/pages/71295df7.html
2004	4	11	MISSING	404	Not Found	http://morfablog.com/ts/mt-comments912a.html
2004	4	12	GONE	903	NETWORK-UNREACHABLE	http://www.pm.gov.uk/output/Page6273.html
2004	4	11	GONE	903	UNRESOLVABLE VIA-REDIRECT+	http://www.odpm.gov.uk/stellent/groups/odpm_communities/documents/source/odpm_comm_source_032720.doc
2004	4	12	GONE	903	UNRESOLVABLE VIA-REDIRECT+	http://www.odpm.gov.uk/stellent/groups/odpm_urbanpolicy/documents/source/odpm_urbpol_source_608008.doc
2004	4	11	MISSING	404	File Not Found	http://www.army.mod.uk/52lowlandregt/D_KOSB_Company/index.html
2005	4	12	MISSING	404	Not Found	http://www.defra.gov.uk/science/how/quality.htm
2005	3	07	OK	200	OK	http://www.bl.uk/collections/early/victorian/magazin/magaz3.html
2005	1	03	MOVED	200	OK VIA-REDIRECT+	http://www.vam.ac.uk/cgi-bin/whatson/events_mgr2187.html
2005	4	12	MISSING	404	Not Found	http://www.cymruarywe.org/cayw/index/en/796/9.html
2005	4	12	MOVED	200	OK VIA-REDIRECT+	http://www.opsi.gov.uk/si/si2005/20050661.htm
2005	3	07	MISSING	404	Not Found	http://www.jeanettewinterson.com/messageboard/replies2828.html
2005	1	02	MISSING	404	Not Found	http://www.culture.gov.uk/NR/rdonlyres/E389A900-D6D2-4EAB-ACEB-B31C4A03CD99/0/S29.pdf
2005	3	08	MISSING	404	UNKNOWN REASON	http://www.al-aqsa.org/emailer/emailer1613.html
2005	4	10	OK	200	OK	http://www.sociology.org.uk/u4_14.doc
2005	4	12	MISSING	404	Not Found	http://www.quakerinfo.com/forum/search1914.html
2005	2	04	MOVED	200	OK VIA-REDIRECT+	http://www.24hourmuseum.org.uk/birmingham/venuesandevents/index0ec3.html
2005	4	10	MOVED	200	OK VIA-REDIRECT+	http://www1.salvationarmy.org.uk/uki/www_uki.nsf/fm-recommend46b1.html
2005	2	05	MOVED	200	OK VIA-REDIRECT+	http://www.vam.ac.uk/vastatic/microsites/1211_sixties/other_designers_page.htm
2005	4	12	OK	200	OK	http://normblog.typepad.com/normblog/2004/01/two_poems_by_an.html
2005	3	08	MOVED	200	OK VIA-REDIRECT+	http://www.labour.org.uk/index7d44.html
2005	4	11	MOVED	200	OK VIA-REDIRECT+	http://www.defra.gov.uk/news/latest/2005/environ-1116.htm
2005	3	09	MISSING	404	Not Found	http://www.london.gov.uk/assembly/assemmtgs/2003/mqtfeb26/assemfeb26agenda.html
2005	4	11	OK	200	OK	http://rdoc.org.uk/groupee/forums4359.html
2005	3	08	MOVED	200	OK VIA-REDIRECT+	http://www.met.police.uk/camden/camstats/2003-4/6-03/WardKings-Cross.htm
2005	3	07	MISSING	404	Not Found	http://www.london-fire.gov.uk/fire_safety/recalls/detail408e.html
2005	3	08	MISSING	404	Not Found	http://forum.mpacuk.org/newreply831f.html
2005	4	11	GONE	924	TIMEOUT	http://www.hinduforum.org/Default21de.html
2005	4	10	GONE	924	TIMEOUT	http://www.hinduforum.org/Default6a64.html
2005	3	08	OK	200	OK	http://www.nhsdirect.nhs.uk/en_exit8916.html
2005	4	11	GONE	924	TIMEOUT	http://hpa.org.uk/cfi/about/env_health_protection.htm
2005	3	08	MISSING	404	Not Found	http://forum.mpacuk.org/newreplyf68a.html
2005	3	09	MOVED	200	OK VIA-REDIRECT+	http://www.kidneypatientguide.org.uk/newBB/postingb1c8.html
2005	4	12	MISSING	404	Not Found VIA-REDIRECT+	http://www.defra.gov.uk/corporate/consult/eu-rdr/index.htm
2005	3	08	MISSING	404	Not Found	http://www.mcb.org.uk/mcbdirect/event1420.html
2005	2	04	GONE	903	UNRESOLVABLE	http://www.dartford.libdems.org.uk/news/58.html
2005	3	08	MISSING	404	Not Found	http://www.london-fire.gov.uk/lfepa/reports/2005/P-BV90.pdf
2005	3	08	MISSING	404	Not Found	http://www.london.gov.uk/london-life/sport-and-leisure/zoom/stmary.html
2005	2	04	MOVED	200	OK VIA-REDIRECT+	http://www.vam.ac.uk/cgi-bin/whatson/events_mgr759c.html
2005	2	06	MISSING	404	Not Found	http://virtualnorfolk.uea.ac.uk/drama/ntown/civicdrama/4pageants.src.html
2005	2	04	MISSING	404	Not Found	http://www.libdems.org.uk/party/people/persone521.html
2005	2	05	GONE	903	UNRESOLVABLE	http://accessible.davidwilletts.org.uk/recordcd69.html
